date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:42	18139/18139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Nov%202018%2023:18:40%20GMT	https://www.shellscript.sh/fonts/glyphicons-halflings-regular.svg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/glyphicons-halflings-regular.svg	(from https://www.shellscript.sh/css/shellscript.css)
21:28:43	20940/20940	---M--	200	added ('OK')	binary/octet-stream	etag:%22a990f611f2305dc12965f186c2ef2690%22	https://www.shellscript.sh/fonts/Roboto-Light-webfont.eot	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Light-webfont.eot	(from https://www.shellscript.sh/css/shellscript.css)
21:28:43	20940/20940	---M--	200	added ('OK')	binary/octet-stream	etag:%22a990f611f2305dc12965f186c2ef2690%22	https://www.shellscript.sh/fonts/Roboto-Light-webfont.eot?	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Light-webfontd41d.eot	(from https://www.shellscript.sh/css/shellscript.css)
21:28:44	24576/24576	---M--	200	added ('OK')	application/font-woff	etag:%22816d43bc217485bc52e309cd1b356880%22	https://www.shellscript.sh/fonts/Roboto-Light-webfont.woff	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Light-webfont.woff	(from https://www.shellscript.sh/css/shellscript.css)
21:28:44	45880/45880	---M--	200	added ('OK')	binary/octet-stream	etag:%22d8472f7b6012706fc028021e5a654843%22	https://www.shellscript.sh/fonts/Roboto-Light-webfont.ttf	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Light-webfont.ttf	(from https://www.shellscript.sh/css/shellscript.css)
21:28:45	21320/21320	---M--	200	added ('OK')	binary/octet-stream	etag:%2230799efa5bf74129468ad4e257551dc3%22	https://www.shellscript.sh/fonts/Roboto-Regular-webfont.eot	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Regular-webfont.eot	(from https://www.shellscript.sh/css/shellscript.css)
21:28:45	74359/74359	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Feb%202018%2000:00:25%20GMT	https://www.shellscript.sh/fonts/Roboto-Light-webfont.svg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Light-webfont.svg	(from https://www.shellscript.sh/css/shellscript.css)
21:28:46	21320/21320	---M--	200	added ('OK')	binary/octet-stream	etag:%2230799efa5bf74129468ad4e257551dc3%22	https://www.shellscript.sh/fonts/Roboto-Regular-webfont.eot?	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Regular-webfontd41d.eot	(from https://www.shellscript.sh/css/shellscript.css)
21:28:46	25020/25020	---M--	200	added ('OK')	application/font-woff	etag:%223e5675c89f974f7811eeaf07e2dd5ba3%22	https://www.shellscript.sh/fonts/Roboto-Regular-webfont.woff	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Regular-webfont.woff	(from https://www.shellscript.sh/css/shellscript.css)
21:28:46	45376/45376	---M--	200	added ('OK')	binary/octet-stream	etag:%227f1320f7ec4f6716054d88c33235d17b%22	https://www.shellscript.sh/fonts/Roboto-Regular-webfont.ttf	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Regular-webfont.ttf	(from https://www.shellscript.sh/css/shellscript.css)
21:28:47	20966/20966	---M--	200	added ('OK')	binary/octet-stream	etag:%22ecdd509cadbf1ea78b8d2e31ec52328c%22	https://www.shellscript.sh/fonts/Roboto-Bold-webfont.eot	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Bold-webfont.eot	(from https://www.shellscript.sh/css/shellscript.css)
21:28:47	73186/73186	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Feb%202018%2000:00:25%20GMT	https://www.shellscript.sh/fonts/Roboto-Regular-webfont.svg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Regular-webfont.svg	(from https://www.shellscript.sh/css/shellscript.css)
21:28:47	20966/20966	---M--	200	added ('OK')	binary/octet-stream	etag:%22ecdd509cadbf1ea78b8d2e31ec52328c%22	https://www.shellscript.sh/fonts/Roboto-Bold-webfont.eot?	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Bold-webfontd41d.eot	(from https://www.shellscript.sh/css/shellscript.css)
21:28:47	24808/24808	---M--	200	added ('OK')	application/font-woff	etag:%228b18d65d6824460ad37616723e493bcd%22	https://www.shellscript.sh/fonts/Roboto-Bold-webfont.woff	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Bold-webfont.woff	(from https://www.shellscript.sh/css/shellscript.css)
21:28:48	45008/45008	---M--	200	added ('OK')	binary/octet-stream	etag:%223dcc0e0f2287e2e955cd8ce8cb08dae0%22	https://www.shellscript.sh/fonts/Roboto-Bold-webfont.ttf	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Bold-webfont.ttf	(from https://www.shellscript.sh/css/shellscript.css)
21:28:48	71299/71299	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Feb%202018%2000:00:25%20GMT	https://www.shellscript.sh/fonts/Roboto-Bold-webfont.svg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/fonts/Roboto-Bold-webfont.svg	(from https://www.shellscript.sh/css/shellscript.css)
21:28:50	44399/44399	---M--	200	added ('OK')	image/png	etag:%228b7934d4c78a8507e00899ac06082768%22	https://www.shellscript.sh/img/wordcloud_banner.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/wordcloud_banner.png	(from https://www.shellscript.sh/css/shellscript.css)
21:28:50	4403/4403	---M--	200	added ('OK')	image/png	etag:%22fca117ca745155f9cfa9bd954f79790a%22	https://www.shellscript.sh/img/info.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/info.png	(from https://www.shellscript.sh/css/shellscript.css)
21:28:50	4447/4447	---M--	200	added ('OK')	image/png	etag:%224569dd0a6f7e7bac6b127abc68131efc%22	https://www.shellscript.sh/img/success.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/success.png	(from https://www.shellscript.sh/css/shellscript.css)
21:28:51	4567/4567	---M--	200	added ('OK')	image/png	etag:%2256304e9a6724caacab8b7b7a9cda094f%22	https://www.shellscript.sh/img/warning.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/warning.png	(from https://www.shellscript.sh/css/shellscript.css)
21:28:53	4340/4340	---M--	200	added ('OK')	image/png	etag:%22870e29d877c38d93ad9200b710060684%22	https://www.shellscript.sh/img/error.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/error.png	(from https://www.shellscript.sh/css/shellscript.css)
21:28:53	18139/18139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Nov%202018%2023:18:40%20GMT	https://www.shellscript.sh/restserver.php	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/restserver.php	(from http://connect.facebook.net/en_GB/sdk.js)
21:28:54	387122/387122	---M--	200	added ('OK')	image/jpeg	etag:%227c8bebf848dd0d5b19759c2d6a3cc0ea%22	https://www.shellscript.sh/img/shell-big.jpg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/shell-big.jpg	(from https://www.shellscript.sh/css/shellscript.css)
21:28:55	18139/18139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Nov%202018%2023:18:40%20GMT	https://www.shellscript.sh/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_GB/sdk.js)
21:28:55	18139/18139	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Nov%202018%2023:18:40%20GMT	https://www.shellscript.sh/^([^:/?	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/^([^_/indexd41d.html	(from http://connect.facebook.net/en_GB/sdk.js)
21:28:56	155423/155423	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20Jun%202018%2022:30:29%20GMT	https://www.shellscript.sh/css/shellscript-tips.css	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/css/shellscript-tips.css	(from https://www.shellscript.sh/tips/)
21:28:56	1703/1703	---M--	200	added ('OK')	image/png	etag:%2251b1df73e4a5e23af49c4b78c5771b96%22	https://www.shellscript.sh/img/pepper-medium.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/pepper-medium.png	(from https://www.shellscript.sh/tips/)
21:28:57	31724/31724	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:49:23%20GMT	https://www.shellscript.sh/tips/cd/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/cd/index.html	(from https://www.shellscript.sh/tips/)
21:28:57	3460/3460	---M--	200	added ('OK')	image/png	etag:%228f30a3cf2564d6e72f89253920872b71%22	https://www.shellscript.sh/img/lol.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/lol.png	(from https://www.shellscript.sh/tips/)
21:28:57	149200/149200	---M--	200	added ('OK')	image/png	etag:%22c5874eed32a6dc6cc3c5bad89d6114a9%22	https://www.shellscript.sh/tips/tips.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/tips.png	(from https://www.shellscript.sh/tips/)
21:28:57	1412/1412	---M--	200	added ('OK')	image/png	etag:%22331420b47607ab21bce794bb6362bdbb%22	https://www.shellscript.sh/img/pepper-hard.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/pepper-hard.png	(from https://www.shellscript.sh/tips/)
21:28:57	37647/37647	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:20:22%20GMT	https://www.shellscript.sh/tips/dos2unix/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/dos2unix/index.html	(from https://www.shellscript.sh/tips/)
21:28:58	28535/28535	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:20:46%20GMT	https://www.shellscript.sh/tips/halloween/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/halloween/index.html	(from https://www.shellscript.sh/tips/)
21:28:58	1310/1310	---M--	200	added ('OK')	image/png	etag:%226e7515a05d22c900d769f13cd290bfbd%22	https://www.shellscript.sh/img/pepper-easy.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/pepper-easy.png	(from https://www.shellscript.sh/tips/)
21:28:58	33603/33603	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:13%20GMT	https://www.shellscript.sh/tips/ls-l/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/ls-l/index.html	(from https://www.shellscript.sh/tips/)
21:28:58	36264/36264	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:19:59%20GMT	https://www.shellscript.sh/tips/change-running-script/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/change-running-script/index.html	(from https://www.shellscript.sh/tips/)
21:28:59	29126/29126	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:50%20GMT	https://www.shellscript.sh/tips/sex-drugs-unix/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/sex-drugs-unix/index.html	(from https://www.shellscript.sh/tips/)
